2.17702,6.21317
2.34869,27.8824
2.51534,30.0011
2.67908,31.2592
2.84728,31.7433
3.0136,32.7554
3.18135,28.1737
3.34842,27.706
3.51346,30.3678
3.6796,30.5408
3.84621,31.3358
4.00838,29.9326
4.17542,29.9665
4.34265,30.0607
4.50723,30.0716
4.67351,30.0066
4.82446,29.956
4.97514,30.028
5.14747,29.954
5.29074,59.9832
5.4604,29.9706
5.62606,30.1099
5.79673,29.9266
5.95742,29.9937
6.1257,29.9689
6.28983,29.9916
6.46697,29.953
6.69006,20.0375
6.91866,30.0716
7.12252,20.135
7.33255,19.9842
7.53514,20.1306
7.72799,30.0096
7.89176,29.9672
8.06521,30.0597
8.22312,30.044
8.38926,30.0706
8.56086,30.044
8.72818,30.0066
8.89045,30.1353
9.05557,30.125
9.22695,30.0236
9.38804,30.0884
9.55665,29.9994
9.72772,30.0052
9.88935,29.9838
10.0647,30.0314
10.2232,30.088
10.3912,30.0413
10.5591,29.8688
10.7223,30.0396
10.8884,29.9852
11.0557,30.0652
11.5541,30.101
11.7215,29.9882
11.8893,30.0532
12.0587,30.0066
12.223,30.0382
12.3874,30.0863
12.5959,20.095
12.7996,19.9432
13.0136,30.1617
13.1533,59.9262
13.3217,29.9655
13.4881,29.9083
13.6544,30.0785
13.8204,30.029
13.9876,30.057
14.1548,30.01
14.3209,30.0427
14.4875,29.9954
14.6532,30.0256
14.8197,30.056
14.9865,30.0161
15.1564,29.9621
15.3214,29.9821
15.4697,30.0178
15.636,30.0495
15.8029,29.9886
15.9735,29.9838
16.1378,30.071
16.3023,29.9228
16.4703,30.03
16.6371,29.9743
16.8029,29.9648
16.9701,30.03
17.1355,30.0103
17.3025,30.0529
17.4701,29.9696
17.6354,29.9838
17.7525,60.3166
17.9173,30.1099
18.0362,29.9144
18.167,60.1891
18.3188,30.0583
18.4361,60.0608
18.6004,29.9916
18.7511,30.0672
18.8857,29.9574
19.0517,29.9971
19.2006,60.0839
19.319,60.1099
19.4858,29.9875
19.6501,30.0283
19.7842,30.0147
19.9024,30.0338
20.0345,60.2
20.2009,30.0461
20.3674,30.0447
20.5173,29.9563
20.6528,59.9439
20.8227,29.9601
20.9666,59.9547
21.1346,30.0005
21.2668,59.9887
21.436,29.9475
21.5668,60.1058
21.7345,30.0127
21.9026,30.0942
22.0505,30.0532
22.2162,30.0277
22.3507,29.9614
22.4824,60.1426
22.6323,30.0066
22.7332,60.039
22.8996,29.973
23.0504,30.0049
23.2157,29.994
23.3549,30.029
23.5145,30.0519
23.648,30.0481
23.8016,29.9276
23.9671,29.9448
24.0997,60.0812
24.2654,29.8399
24.4189,30.0236
24.5872,29.8992
24.7487,30.0219
24.8985,59.6348
25.0494,30.0256
25.198,60.1017
25.3329,29.6107
25.4988,30.0338
25.6656,29.9909
25.8366,29.8238
25.948,30.0127
26.0823,29.9009
26.2157,60.054
26.3654,30.011
26.5319,30.0175
26.6995,29.9903
26.8655,29.9631
27.032,30.0399
27.1966,30.0161
27.3492,30.0573
27.4846,29.884
27.616,29.9397
27.7821,30.026
27.9476,30.0093
28.0645,29.9869
28.1963,59.9751
28.3316,59.9439
28.4824,59.7343
28.6479,29.9394
28.8139,29.9892
28.9467,30.1504
29.0994,29.9384
29.2656,30.0212
29.4299,30.0781
29.5799,59.8585
29.7123,30.029
29.8287,60.2548
29.9638,60.2014
30.1121,60.0145
30.2638,59.7909
30.4122,60.2206
30.5487,30.0273
30.7122,30.0932
30.88,29.9377
31.0322,29.7404
31.1981,29.9882
31.3444,60.1836
31.4795,29.9448
31.6471,30.0563
31.8124,30.0035
31.9461,60.1631
32.1124,29.9964
32.2464,29.9455
32.3954,59.8409
32.5626,29.8658
32.7301,29.7397
32.8954,30.0716
33.0108,30.0066
33.1278,58.8647
33.2795,30.0283
33.3943,29.9767
33.5295,30.0734
33.6797,29.973
33.8448,30.0249
34.0131,29.9337
34.1775,30.029
34.2958,29.976
34.4279,60.2247
34.5794,29.976
34.6978,59.8396
34.8449,29.9533
34.9799,29.9441
35.1279,30.0409
35.2665,29.9425
35.3959,29.9831
35.5625,29.9513
35.6939,59.9493
35.8602,30.1817
35.9788,30.0011
36.1441,30.0215
36.3104,30.0144
36.461,29.9889
36.5974,29.9988
36.7617,30.0249
36.927,30.1913
37.0929,30.0522
37.2304,29.9964
37.3936,30.0147
37.5598,29.9869
37.7266,30.0604
37.8937,29.9875
38.0449,30.0386
38.1933,59.9357
38.3605,30.0566
38.4946,29.7852
38.6601,30.0324
38.7922,30.0423
38.9092,30.0775
39.0271,29.9452
39.1761,30.0461
39.3275,30.1236
39.4751,60.0594
39.6263,30.0161
39.7594,30.0403
39.908,30.0188
40.0419,60.0267
40.1752,59.8869
40.3251,30.0304
40.4575,60.1987
40.593,29.9933
40.7112,59.7235
40.8744,30.0168
41.0089,29.9726
41.1411,30.0894
41.2741,30.0604
41.425,29.9916
41.544,59.9086
41.6912,59.8924
41.8419,29.8372
41.9908,29.9828
42.1242,59.9982
42.2754,30.0035
42.3909,59.8517
42.5232,60.0308
42.6591,30.0141
42.7912,29.9042
42.9268,60.1713
43.0585,29.9723
43.1742,30.0522
43.3255,29.9675
43.4774,30.0689
43.6076,60.3042
43.7566,59.9751
43.8743,29.9753
44.0239,59.5825
44.1734,60.0799
44.3074,30.0154
44.4244,29.9733
44.5739,30.0816
44.7245,30.0338
44.8572,60.3812
45.0242,30.0011
45.1736,29.9848
45.2917,30.0035
45.4396,59.8112
45.6058,30.0164
45.7577,29.9838
45.8916,59.9561
46.0235,30.0495
46.1623,30.0484
46.3117,29.957
46.4391,60.0472
46.6075,30.0512
46.7593,60.159
46.9079,30.0079
47.0723,30.0056
47.2062,30.0389
47.3385,30.0372
47.4899,29.9506
47.6387,60.039
47.791,29.993
47.9401,30.0042
48.074,29.9421
48.2377,30.0198
48.361,59.9669
48.5063,29.9458
48.6719,30.0467
48.7903,29.9218
48.9606,30.0822
49.1052,30.1329
49.2557,30.0066
49.4067,29.9631
49.5543,60.1399
49.7228,30.071
49.8936,30.0553
50.0395,30.009
50.2047,30.0215
50.3395,29.9533
50.5048,30.0324
50.6237,29.975
50.7886,30.0669
50.9376,60.0172
51.0879,30.0635
51.2558,30.0365
51.3875,30.0491
51.5532,29.9719
51.7067,60.0717
51.8724,30.057
52.0378,29.9947
52.1878,29.9093
52.3548,30.0553
52.4873,30.043
52.6549,29.9655
52.8032,59.9005
52.9538,30.0447
53.1202,30.0641
53.2874,29.9513
53.4549,30.0266
53.6036,60.1604
53.7537,29.9825
53.8874,30.0945
54.0529,30.0093
54.2212,30.0066
54.3911,29.9706
54.5535,30.0392
54.7205,29.8493
54.8864,30.0028
55.0363,59.9384
55.1703,30.0147
55.3057,30.0079
55.4536,29.9791
55.6184,30.1233
55.7718,29.9842
55.9207,29.9719
56.0522,60.3331
56.2031,29.8386
56.3547,29.9641
56.4863,29.9889
56.6359,29.9825
56.8026,29.9594
56.9721,30.0164
57.1188,60.2425
57.2528,60.0812
57.4035,30.0389
57.5513,29.9563
57.6848,30.0086
57.8354,60.0023
58.0016,30.0352
58.1174,29.9984
58.2849,29.9611
58.4344,30.0358
58.5508,59.8098
58.6844,60.3138
58.8182,30.042
58.9663,60.1672
59.1027,60.1918
59.2546,30.0775
59.3673,29.8651
59.5171,30.0317
59.6355,60.1371
59.7839,30.0015
59.9338,60.0512
60.1009,29.9831
60.2181,30.0042
60.3503,60.1563
60.5007,30.0706
60.6175,29.9702
60.7821,30.0734
60.9015,30.0444
61.0179,59.9669
61.1857,30.0406
61.3342,30.0372
61.4519,59.4394
61.6005,29.937
61.7667,29.995
61.8897,30.0246
62.0162,59.9208
62.15,30.0202
62.303,59.952
62.4328,60.237
62.5723,60.3523
62.733,30.013
62.868,60.1522
63.0146,59.8924
63.1653,30.0413
63.2827,60.2384
63.4491,30.0604
63.5668,30.0846
63.6978,60.7287
63.8322,59.9656
63.9494,59.8883
64.0818,60.1809
64.2334,29.974
64.3486,29.976
64.4644,59.9602
64.5987,29.9574
64.714,60.0717
64.8479,59.9941
64.9673,59.9303
65.0839,59.9507
65.1995,29.9073
65.347,60.2658
65.4695,30.0028
65.6157,30.0317
65.7322,29.8914
65.8652,60.039
65.9812,29.9232
66.1309,30.011
66.2649,30.0117
66.382,29.9167
66.5147,29.9994
66.6482,30.0976
